"sample","Time_start","flux_start","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement","flux.CO2","flux.CO2_umol","flux.CH4","CH4_CO2","R2.CO2","R2.CH4","p.CO2","p.CH4","fieldnotes","wall_thickness_mm","species_s","ID_mound","precip_1mo","precip_2mo","precip_3mo"
"MD65",319.606597222222,"14:33:00",319.607638888889,"f0006","m","top",NA,NA,NA,"11/16/2022",5,46.2,46.9,47.3,NA,"","med",83.32,NA,"Extender",NA,46.8,"nov22","Nasuti","MD65-5",395.763411369632,395763.411369632,8865.02581521492,0.0223998115048974,0.999364459041756,0.999468161180611,2.91334975089316e-147,8.79692397734775e-151,NA,NA,"N. magnus","MD65-nov22",28,28,64.6
"MD65",319.608564814815,"14:35:50",319.609606481481,"f0006","s","2",NA,NA,NA,"11/16/2022",6,53.8,58.4,58.2,NA,"N","lg",183.85,NA,"Extender",NA,56.8,"nov22","Nasuti","MD65-6",207.790103158563,207790.103158563,-69.1002364439156,-0.000332548256117789,0.998394255654671,0.875707100094658,6.02343162904009e-129,5.58076929526015e-43,NA,NA,"N. magnus","MD65-nov22",28,28,64.6
"MD10",317.627083333333,"15:02:30",317.628125,"f0004","m","mid",NA,NA,NA,"11/14/2022",3,39.2,38.8,39,NA,"S","sm",47.78,NA,"",NA,39,"nov22","Ami","MD10-3",19.6731629461536,19673.1629461536,187.162758880242,0.00951360792326661,0.741373522415509,0.992412232683884,3.6511155459174e-20,1.68166887050344e-68,NA,NA,"A. laurensis","MD10-nov22",28,28,64.6
"MD55",318.625462962963,"15:00:10",318.62650462963,"f0007","s","2",NA,NA,NA,"11/15/2022",6,42.3,40.6,41.3,NA,"N","lg",183.85,NA,"Extender",NA,41.4,"nov22","Copto","MD55-6",103.089010473032,103089.010473032,29.1170677532626,0.000282445894277738,0.983151025445314,0.39295663638935,6.32866375890213e-63,4.964249116972e-09,NA,NA,"C. acinaciformis","MD55-nov22",28,28,64.6
"MD10",220.441435185185,"10:35:10",220.442476851852,"f0002","m","mid",NA,NA,NA,"8/9/2023",1,29.7,29.7,29.7,NA,"N","sm",47.78,NA,"",NA,29.7,"aug23","Ami","MD10-1",79.4781004441616,79478.1004441616,1302.80509496135,0.0163920009119575,0.99883156822218,0.998285142227162,3.1436020142803e-135,1.19941584911996e-127,"",NA,"A. laurensis","MD10-aug23",17.1,26.1,30.1
"MD10",220.443287037037,"10:37:50",220.444328703704,"f0002","m","low",NA,NA,NA,"8/9/2023",2,27.6,27.7,27.9,NA,"E","sm",47.78,NA,"",NA,27.7333333333333,"aug23","Ami","MD10-2",163.854319271048,163854.319271048,1855.74652092543,0.011325588053957,0.999736793874398,0.999750049824906,1.7887004624085e-166,1.66026585124501e-167,"",NA,"A. laurensis","MD10-aug23",17.1,26.1,30.1
"MD10",220.445138888889,"10:40:30",220.446180555556,"f0002","m","mid",NA,NA,NA,"8/9/2023",3,27.7,27.8,28,NA,"S","sm",47.78,NA,"",NA,27.8333333333333,"aug23","Ami","MD10-3",80.9265766248964,80926.5766248964,758.661187850266,0.0093746852948784,0.970886572699115,0.997598617499006,1.10598395948721e-71,5.40415945645729e-121,"",NA,"A. laurensis","MD10-aug23",17.1,26.1,30.1
"MD10",220.446990740741,"10:43:10",220.448032407407,"f0002","m","low",NA,NA,NA,"8/9/2023",4,28.2,28.2,28.2,NA,"W","sm",47.78,NA,"",NA,28.2,"aug23","Ami","MD10-4",102.076153016805,102076.153016805,139.165853298601,0.00136335323369494,0.996271491125273,0.994489948260963,2.67221063794666e-112,1.39631531474322e-104,"",NA,"A. laurensis","MD10-aug23",17.1,26.1,30.1
"MD10",220.448958333333,"10:46:00",220.45,"f0002","s","2",NA,NA,NA,"8/9/2023",5,29.2,29.2,28.2,NA,"N","lg",183.85,NA,"",NA,28.8666666666667,"aug23","Ami","MD10-5",167.677136469618,167677.136469618,-34.6477231322792,-0.000206633556976071,0.99581288937356,0.591796897246066,5.23871266874021e-110,2.12249570916941e-19,"",NA,"A. laurensis","MD10-aug23",17.1,26.1,30.1
"MD11",220.454398148148,"10:53:50",220.455439814815,"f0003","m","mid",NA,NA,NA,"8/9/2023",1,28.3,28.4,28.4,NA,"N","med",83.32,NA,"Extender",NA,28.3666666666667,"aug23","Nasuti","MD11-1",603.144282007942,603144.282007942,6486.46351251366,0.0107544143350235,0.999259996075232,0.999314001402166,8.01287585067284e-146,2.45403274956727e-147,"",NA,"N. magnus","MD11-aug23",17.1,26.1,30.1
"MD11",220.456423611111,"10:56:45",220.457465277778,"f0003","m","low",NA,NA,NA,"8/9/2023",2,28.4,28.4,28.4,NA,"E","med",83.32,NA,"Extender",NA,28.4,"aug23","Nasuti","MD11-2",587.609396026572,587609.396026572,7495.5204250505,0.0127559574025456,0.996243430168305,0.997022148879274,3.75869991149239e-112,9.64818375594116e-117,"",NA,"N. magnus","MD11-aug23",17.1,26.1,30.1
"MD11",220.458506944444,"10:59:45",220.459548611111,"f0003","m","mid",NA,NA,NA,"8/9/2023",3,28.4,28.4,29.4,NA,"S","med",83.32,NA,"Extender",NA,28.7333333333333,"aug23","Nasuti","MD11-3",506.252820406332,506252.820406332,6093.28420205684,0.0120360498874183,0.998147223248744,0.99884922855281,4.0510818083152e-126,1.57207752234362e-135,"",NA,"N. magnus","MD11-aug23",17.1,26.1,30.1
"MD11",220.460648148148,"11:02:50",220.461689814815,"f0003","m","low",NA,NA,NA,"8/9/2023",4,28.8,28.8,28.8,NA,"W","med",83.32,NA,"Extender",NA,28.8,"aug23","Nasuti","MD11-4",497.083863940998,497083.863940998,5694.78799961358,0.0114563927995247,0.998767965107911,0.999081838093433,3.5061868182552e-134,5.42310801286381e-140,"",NA,"N. magnus","MD11-aug23",17.1,26.1,30.1
"MD11",220.4625,"11:05:30",220.463541666667,"f0003","m","top",NA,NA,NA,"8/9/2023",5,29.2,29.6,29.6,NA,"","med",83.32,NA,"Extender",NA,29.4666666666667,"aug23","Nasuti","MD11-5",423.751797641971,423751.797641971,5213.37342164893,0.0123028939361662,0.997969849961378,0.998683825025622,2.59530401134759e-124,7.08396204835124e-133,"",NA,"N. magnus","MD11-aug23",17.1,26.1,30.1
"MD15",220.359895833333,"8:37:45",220.3609375,"f0000","m","mid",NA,NA,NA,"8/9/2023",1,19.5,19.5,19.5,NA,"N","sm",47.78,NA,"",NA,19.5,"aug23","Ami","MD15-1",42.7046700638906,42704.6700638906,146.671698120824,0.00343455874735452,0.996296786603455,0.981623730881378,1.96041117690854e-112,8.8894614536993e-81,"temperature sensor acting up",NA,"A. laurensis","MD15-aug23",17.1,26.1,30.1
"MD15",220.36244212963,"8:41:25",220.363483796296,"f0000","m","low",NA,NA,NA,"8/9/2023",2,19.1,19.5,20.1,NA,"E","sm",47.78,NA,"",NA,19.5666666666667,"aug23","Ami","MD15-2",95.6644197146182,95664.4197146182,370.75756872108,0.00387560568314852,0.979313511082116,0.986592682091705,1.9472222456301e-78,5.22577457488851e-87,"temperature sensor acting up",NA,"A. laurensis","MD15-aug23",17.1,26.1,30.1
"MD15",220.366319444444,"8:47:00",220.367361111111,"f0000","m","mid",NA,NA,NA,"8/9/2023",3,24,24,24,NA,"S","sm",47.78,NA,"",NA,24,"aug23","Ami","MD15-3",28.6599375537264,28659.9375537264,32.3086679481942,0.0011273111774102,0.983917683178577,0.817796743466148,2.59625516730804e-84,8.85323640438765e-36,"temperature sensor acting up",NA,"A. laurensis","MD15-aug23",17.1,26.1,30.1
"MD15",220.368518518519,"8:50:10",220.369560185185,"f0000","m","low",NA,NA,NA,"8/9/2023",4,23.6,23.6,23.6,NA,"W","sm",47.78,NA,"",NA,23.6,"aug23","Ami","MD15-4",43.5068882353513,43506.8882353513,286.9741206493,0.00659606173387783,0.990715360440193,0.998133437383074,2.86099950321014e-94,5.6762286730548e-126,"temperature sensor acting up",NA,"A. laurensis","MD15-aug23",17.1,26.1,30.1
"MD15",220.370601851852,"8:53:10",220.371643518519,"f0000","s","2",NA,NA,NA,"8/9/2023",5,25.3,23.7,23.4,NA,"N","lg",183.85,NA,"",NA,24.1333333333333,"aug23","Ami","MD15-5",135.851968752462,135851.968752462,-172.807541419072,-0.00127202824519936,0.991174980357577,0.957078144392797,2.83904979860126e-95,5.21692569546871e-64,"temperature sensor acting up",NA,"A. laurensis","MD15-aug23",17.1,26.1,30.1
"MD2",220.47974537037,"11:30:20",220.480787037037,"f0004","m","mid",NA,NA,NA,"8/9/2023",1,27.8,27.9,27.9,NA,"N","med",83.32,NA,"Extender",NA,27.8666666666667,"aug23","Copto","MD2-1",329.02344071108,329023.44071108,1063.00848479672,0.00323079864005848,0.998373221163772,0.998369687981888,4.36841275417881e-130,4.82687849811208e-130,"",NA,"C. acinaciformis","MD2-aug23",17.1,26.1,30.1
"MD2",220.482060185185,"11:33:40",220.483101851852,"f0004","m","low",NA,NA,NA,"8/9/2023",2,33,32.5,32.4,NA,"E","med",83.32,NA,"Extender",NA,32.6333333333333,"aug23","Copto","MD2-2",1159.61546784607,1159615.46784607,3593.87948519992,0.0030991993336165,0.999262965945045,0.999717679674796,2.46641803903734e-144,2.6918688265943e-163,"",NA,"C. acinaciformis","MD2-aug23",17.1,26.1,30.1
"MD2",220.484085648148,"11:36:35",220.485127314815,"f0004","m","mid",NA,NA,NA,"8/9/2023",3,28.9,28.9,29,NA,"S","med",83.32,NA,"Extender",NA,28.9333333333333,"aug23","Copto","MD2-3",588.529630781083,588529.630781083,818.209679463141,0.00139026080705101,0.998091984129844,0.997918951696188,1.54209906570655e-125,8.00768938638588e-124,"",NA,"C. acinaciformis","MD2-aug23",17.1,26.1,30.1
"MD2",220.486053240741,"11:39:25",220.487094907407,"f0004","m","low",NA,NA,NA,"8/9/2023",4,28.4,28.4,28.3,NA,"W","med",83.32,NA,"Extender",NA,28.3666666666667,"aug23","Copto","MD2-4",1016.99459716561,1016994.59716561,4304.97311127632,0.00423303439691262,0.998981338175013,0.999134506000363,6.12081472255648e-138,3.68913916355339e-141,"",NA,"C. acinaciformis","MD2-aug23",17.1,26.1,30.1
"MD2",220.488194444444,"11:42:30",220.489236111111,"f0004","m","top",NA,NA,NA,"8/9/2023",5,28.1,28.1,28.1,NA,"","med",83.32,NA,"Extender",NA,28.1,"aug23","Copto","MD2-5",289.199681214658,289199.681214658,479.69084274586,0.0016586838572267,0.985925869119295,0.98042826759465,4.7579474304426e-86,1.56515350501314e-79,"",NA,"C. acinaciformis","MD2-aug23",17.1,26.1,30.1
"MD24",218.575694444444,"13:48:30",218.576736111111,"f0003","m","mid",NA,NA,NA,"8/7/2023",1,25.4,25.1,24.9,NA,"N","sm",47.78,NA,"",NA,25.1333333333333,"aug23","Ami","MD24-1",34.9598156459723,34959.8156459723,146.837972313315,0.00420019298157346,0.921852730422886,0.987421595873362,3.68195770798327e-52,2.86337178795279e-88,"",NA,"A. laurensis","MD24-aug23",17.1,26.1,30.1
"MD24",218.577430555556,"13:51:00",218.578472222222,"f0003","m","low",NA,NA,NA,"8/7/2023",2,24.8,24.8,25,NA,"E","sm",47.78,NA,"",NA,24.8666666666667,"aug23","Ami","MD24-2",57.9473930083842,57947.3930083842,385.73894625001,0.00665670923615492,0.985549948874741,0.997414711766014,1.88777676676777e-86,7.84926095273422e-121,"",NA,"A. laurensis","MD24-aug23",17.1,26.1,30.1
"MD24",218.579976851852,"13:54:40",218.581018518519,"f0003","m","mid",NA,NA,NA,"8/7/2023",3,25,25.2,25.5,NA,"S","sm",47.78,NA,"",NA,25.2333333333333,"aug23","Ami","MD24-3",12.2796684071113,12279.6684071113,60.5902633681397,0.00493419377131154,0.962995211359288,0.95242536684726,6.0949572917584e-67,5.65146090093843e-62,"cut out first minute: og started at 13:53:40 and then was corrected for by running an extra minute longer",NA,"A. laurensis","MD24-aug23",17.1,26.1,30.1
"MD24",218.581886574074,"13:57:25",218.582928240741,"f0003","m","low",NA,NA,NA,"8/7/2023",4,25.3,25.8,26,NA,"W","sm",47.78,NA,"",NA,25.7,"aug23","Ami","MD24-4",47.0410714769233,47041.0714769233,187.372720901141,0.00398317289590352,0.997154821351628,0.993707381354455,1.21287421246455e-117,5.88026272404035e-102,"",NA,"A. laurensis","MD24-aug23",17.1,26.1,30.1
"MD25",218.639930555556,"15:21:00",218.640972222222,"f0006","m","mid",NA,NA,NA,"8/7/2023",1,28.7,28,28,NA,"W","med",83.32,NA,"Extender",NA,28.2333333333333,"aug23","Nasuti","MD25-1",319.457521460423,319457.521460423,2850.79152894115,0.00892385164671832,0.998420713523609,0.998914117319431,2.82835419109459e-129,1.12093223791781e-136,"mixed up directions so they are not the normal configuration with low/high",NA,"N. magnus","MD25-aug23",17.1,26.1,30.1
"MD25",218.641840277778,"15:23:45",218.642881944444,"f0006","m","low",NA,NA,NA,"8/7/2023",2,27.9,28.2,28.3,NA,"N","med",83.32,NA,"Extender",NA,28.1333333333333,"aug23","Nasuti","MD25-2",519.772835147607,519772.835147607,2420.5906482435,0.00465701645903848,0.998442042026668,0.998573645185372,1.52350415838424e-129,2.74716090363165e-131,"",NA,"N. magnus","MD25-aug23",17.1,26.1,30.1
"MD25",218.64375,"15:26:30",218.644791666667,"f0006","m","mid",NA,NA,NA,"8/7/2023",3,27.8,27.6,28.1,NA,"E","med",83.32,NA,"Extender",NA,27.8333333333333,"aug23","Nasuti","MD25-3",485.636141785347,485636.141785347,3771.74085526408,0.00776659834541558,0.999237326773034,0.999449207845554,1.16893451950301e-143,4.32798507599794e-150,"",NA,"N. magnus","MD25-aug23",17.1,26.1,30.1
"MD25",218.644502314815,"15:27:35",218.645543981481,"f0006","m","low",NA,NA,NA,"8/7/2023",4,32.4,31.2,31.4,NA,"S","med",83.32,NA,"Extender",NA,31.6666666666667,"aug23","Nasuti","MD25-4",-973.10915939467,-973109.15939467,-7579.7566016446,0.00778921514453697,0.699710772934259,0.701388571385337,1.67819977616928e-25,1.29904095808113e-25,"",NA,"N. magnus","MD25-aug23",17.1,26.1,30.1
"MD25",218.647916666667,"15:32:30",218.648958333333,"f0006","m","top",NA,NA,NA,"8/7/2023",5,30.3,29.2,29.3,NA,"","med",83.32,NA,"Extender",NA,29.6,"aug23","Nasuti","MD25-5",638.564276408512,638564.276408512,7034.77226521746,0.0110165452799572,0.997788536633955,0.997687930650207,1.27240471254653e-122,9.63290021277521e-122,"",NA,"N. magnus","MD25-aug23",17.1,26.1,30.1
"MD26",218.655208333333,"15:43:00",218.65625,"f0007","m","mid",NA,NA,NA,"8/7/2023",1,30,28.9,29.1,NA,"W","med",83.32,NA,"Extender",NA,29.3333333333333,"aug23","Copto","MD26-1",1843.08009471905,1843080.09471905,10816.9015003748,0.00586892644078155,0.998444716379776,0.998633601833483,1.40894390812617e-129,3.89298390098934e-132,"mixed up directions so they are not the normal configuration with low/high",NA,"C. acinaciformis","MD26-aug23",17.1,26.1,30.1
"MD26",218.657407407407,"15:46:10",218.658449074074,"f0007","m","low",NA,NA,NA,"8/7/2023",2,28.7,29.5,29.7,NA,"N","med",83.32,NA,"Extender",NA,29.3,"aug23","Copto","MD26-2",1756.94454295228,1756944.54295228,4277.59903778684,0.00243468073875512,0.995313503731049,0.995910143368995,8.82715757194113e-108,1.79810417592083e-110,"",NA,"C. acinaciformis","MD26-aug23",17.1,26.1,30.1
"MD26",218.659490740741,"15:49:10",218.660532407407,"f0007","m","mid",NA,NA,NA,"8/7/2023",3,29.7,30.2,31,NA,"E","med",83.32,NA,"Extender",NA,30.3,"aug23","Copto","MD26-3",2278.42410542995,2278424.10542995,9730.64508636617,0.00427077867688287,0.999343414796098,0.999526971450822,1.28265689426192e-146,4.25305856482766e-153,"",NA,"C. acinaciformis","MD26-aug23",17.1,26.1,30.1
"MD26",218.661458333333,"15:52:00",218.6625,"f0007","m","low",NA,NA,NA,"8/7/2023",4,27.2,26.5,26.3,NA,"S","med",83.32,NA,"Extender",NA,26.6666666666667,"aug23","Copto","MD26-4",1247.998498758,1247998.498758,3890.13451418395,0.00311709871290341,0.998888851602888,0.999641809643781,3.19220969393122e-136,1.35982912228205e-158,"",NA,"C. acinaciformis","MD26-aug23",17.1,26.1,30.1
"MD26",218.663541666667,"15:55:00",218.664583333333,"f0007","m","top",NA,NA,NA,"8/7/2023",5,28.5,29.3,29.5,NA,"","med",83.32,NA,"Extender",NA,29.1,"aug23","Copto","MD26-5",1703.17486011592,1703174.86011592,6672.96050546726,0.00391795385296674,0.999397060471575,0.999399678891646,2.65344666169899e-148,2.1767487831794e-148,"",NA,"C. acinaciformis","MD26-aug23",17.1,26.1,30.1
"MD27",219.391550925926,"9:23:20",219.392592592593,"f0002","m","mid",NA,NA,NA,"8/8/2023",1,24.3,21.7,21.2,NA,"N","med",83.32,NA,"Extender",NA,22.4,"aug23","Copto","MD27-1",950.142303956186,950142.303956186,3430.7721340059,0.0036107982138264,0.997665409429512,0.997997132697299,1.49730739427639e-121,1.40225272260674e-124,"",NA,"C. acinaciformis","MD27-aug23",17.1,26.1,30.1
"MD27",219.393518518519,"9:26:10",219.394560185185,"f0002","m","low",NA,NA,NA,"8/8/2023",2,21.5,21.6,22,NA,"E","med",83.32,NA,"Extender",NA,21.7,"aug23","Copto","MD27-2",1070.8836646797,1070883.6646797,4155.59573189168,0.00388052957473641,0.999620870399552,0.999586827340479,1.80362764716089e-157,9.0219574000587e-156,"",NA,"C. acinaciformis","MD27-aug23",17.1,26.1,30.1
"MD27",219.395428240741,"9:28:55",219.396469907407,"f0002","m","mid",NA,NA,NA,"8/8/2023",3,24,26.3,25.5,NA,"S","med",83.32,NA,"Extender",NA,25.2666666666667,"aug23","Copto","MD27-3",1372.21848855243,1372218.48855243,8526.60606854159,0.00621373792852508,0.997301503988245,0.997828709659732,5.63692414093093e-120,2.56065685677256e-124,"",NA,"C. acinaciformis","MD27-aug23",17.1,26.1,30.1
"MD27",219.397337962963,"9:31:40",219.39837962963,"f0002","m","low",NA,NA,NA,"8/8/2023",4,25.4,25.8,26.2,NA,"W","med",83.32,NA,"Extender",NA,25.8,"aug23","Copto","MD27-4",1202.77485624162,1202774.85624162,4072.44313985476,0.00338587319041583,0.998953915568769,0.999248212393738,2.04991220575989e-137,6.07737354302206e-144,"",NA,"C. acinaciformis","MD27-aug23",17.1,26.1,30.1
"MD27",219.399826388889,"9:35:15",219.400868055556,"f0002","m","top",NA,NA,NA,"8/8/2023",5,23.3,23.8,24.5,NA,"","med",83.32,NA,"Extender",NA,23.8666666666667,"aug23","Copto","MD27-5",508.174147145841,508174.147145841,2112.12844092789,0.0041563083301082,0.993030869029967,0.995584708968863,5.08825697957004e-101,3.87200439455839e-110,"",NA,"C. acinaciformis","MD27-aug23",17.1,26.1,30.1
"MD36",218.497048611111,"11:55:15",218.498090277778,"f0001","m","mid",NA,NA,NA,"8/7/2023",1,26,26.8,27.3,NA,"N","sm",47.78,NA,"",NA,26.7,"aug23","Ami","MD36-1",133.977667189869,133977.667189869,1753.67546863943,0.013089311863851,0.999195041736153,0.998735735424454,3.8424823126183e-144,4.01496224652009e-135,"",NA,"A. laurensis","MD36-aug23",17.1,26.1,30.1
"MD36",218.498958333333,"11:58:00",218.5,"f0001","m","low",NA,NA,NA,"8/7/2023",2,27.9,28,28.1,NA,"E","sm",47.78,NA,"",NA,28,"aug23","Ami","MD36-2",56.7116059161345,56711.6059161345,587.995591535475,0.0103681703601377,0.997025861178036,0.998051408470244,4.94442602663343e-118,1.76375324459878e-126,"",NA,"A. laurensis","MD36-aug23",17.1,26.1,30.1
"MD36",218.500868055556,"12:00:45",218.501909722222,"f0001","m","mid",NA,NA,NA,"8/7/2023",3,26.11,25.6,25.8,NA,"S","sm",47.78,NA,"",NA,25.8366666666667,"aug23","Ami","MD36-3",43.4826243914605,43482.6243914605,560.186790563679,0.012883003231831,0.99570951327825,0.997462665533585,1.58923604581514e-109,6.62143738786255e-120,"",NA,"A. laurensis","MD36-aug23",17.1,26.1,30.1
"MD36",218.502777777778,"12:03:30",218.503819444444,"f0001","m","low",NA,NA,NA,"8/7/2023",4,26.2,26.7,26.8,NA,"W","sm",47.78,NA,"",NA,26.5666666666667,"aug23","Ami","MD36-4",59.6154571820886,59615.4571820886,636.258269327858,0.0106727063651375,0.995932962473505,0.99870324920723,1.39395683482691e-110,3.60141970756713e-133,"",NA,"A. laurensis","MD36-aug23",17.1,26.1,30.1
"MD37",218.609837962963,"14:37:40",218.61087962963,"f0005","m","mid",NA,NA,NA,"8/7/2023",1,29.9,30.1,30.4,NA,"N","sm",47.78,NA,"",NA,30.1333333333333,"aug23","Ami","MD37-1",88.878049123478,88878.049123478,2200.55413271533,0.0247592533186468,0.996730973210233,0.997264003681892,6.72919022092328e-115,2.04439133620962e-118,"",NA,"A. laurensis","MD37-aug23",17.1,26.1,30.1
"MD37",218.612268518519,"14:41:10",218.613310185185,"f0005","m","low",NA,NA,NA,"8/7/2023",2,29.8,29.4,28.9,NA,"E","sm",47.78,NA,"",NA,29.3666666666667,"aug23","Ami","MD37-2",64.8385199617586,64838.5199617586,332.61929097804,0.0051299642739257,0.973080319462186,0.99644276281454,3.12754351676135e-73,3.14497281736413e-113,"",NA,"A. laurensis","MD37-aug23",17.1,26.1,30.1
"MD37",218.614293981481,"14:44:05",218.615335648148,"f0005","m","mid",NA,NA,NA,"8/7/2023",3,27.7,27.7,27.8,NA,"S","sm",47.78,NA,"",NA,27.7333333333333,"aug23","Ami","MD37-3",55.3550039821806,55355.0039821806,755.405399194751,0.0136465602899771,0.995450772044121,0.998169558685884,1.53097883017702e-109,9.92710527471813e-128,"",NA,"A. laurensis","MD37-aug23",17.1,26.1,30.1
"MD37",218.616319444444,"14:47:00",218.617361111111,"f0005","m","low",NA,NA,NA,"8/7/2023",4,28.1,28.3,28.5,NA,"W","sm",47.78,NA,"",NA,28.3,"aug23","Ami","MD37-4",43.2938937620677,43293.8937620677,393.471651503674,0.00908838677495942,0.982541320957928,0.992111604133123,8.63944330205889e-82,1.72145071349243e-97,"",NA,"A. laurensis","MD37-aug23",17.1,26.1,30.1
"MD42",218.596006944444,"14:17:45",218.597048611111,"f0004","m","mid",NA,NA,NA,"8/7/2023",1,31.6,29.7,29.9,NA,"N","sm",47.78,NA,"",NA,30.4,"aug23","Ami","MD42-1",209.352980553761,209352.980553761,738.969140855287,0.00352977606958656,0.998437430698932,0.997695961646918,1.74279429081649e-129,8.22238707792015e-122,"",NA,"A. laurensis","MD42-aug23",17.1,26.1,30.1
"MD42",218.597916666667,"14:20:30",218.598958333333,"f0004","m","low",NA,NA,NA,"8/7/2023",2,27.1,26.1,26,NA,"E","sm",47.78,NA,"",NA,26.4,"aug23","Ami","MD42-2",27.9271032837531,27927.1032837531,80.0487375371762,0.00286634588356127,0.990118463993486,0.962915871991759,4.87358914604482e-93,6.71907809829958e-67,"",NA,"A. laurensis","MD42-aug23",17.1,26.1,30.1
"MD42",218.600347222222,"14:24:00",218.601388888889,"f0004","m","mid",NA,NA,NA,"8/7/2023",3,26.3,27.5,27.7,NA,"S","sm",47.78,NA,"",NA,27.1666666666667,"aug23","Ami","MD42-3",49.9522923587568,49952.2923587568,86.9199423594409,0.00174005912952268,0.997509513277315,0.982323255324674,2.83588483727047e-120,1.51991469831801e-81,"",NA,"A. laurensis","MD42-aug23",17.1,26.1,30.1
"MD42",218.602430555556,"14:27:00",218.603472222222,"f0004","m","low",NA,NA,NA,"8/7/2023",4,27.8,28,28.1,NA,"W","sm",47.78,NA,"",NA,27.9666666666667,"aug23","Ami","MD42-4",38.6429656392578,38642.9656392578,124.102648898003,0.00321151979008376,0.991719928163517,0.98781658081514,1.56150915178945e-96,6.70391566330364e-89,"",NA,"A. laurensis","MD42-aug23",17.1,26.1,30.1
"MD48",219.441145833333,"10:34:45",219.4421875,"f0004","m","mid",NA,NA,NA,"8/8/2023",1,22.6,22.1,22.8,NA,"N","med",83.32,NA,"Extender",NA,22.5,"aug23","Copto","MD48-1",1637.77580230655,1637775.80230655,1526.56065540483,0.00093209379040459,0.990322809760011,0.950958309465199,1.88314795997737e-93,2.25233097777644e-61,"",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD48",219.442997685185,"10:37:25",219.444039351852,"f0004","m","low",NA,NA,NA,"8/8/2023",2,21.2,21.9,22.4,NA,"E","med",83.32,NA,"Extender",NA,21.8333333333333,"aug23","Copto","MD48-2",1698.91007580922,1698910.07580922,293.544653434283,0.000172784102945803,0.999836904038002,0.993921340822191,3.86746975729869e-174,1.21836194547316e-102,"",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD48",219.445833333333,"10:41:30",219.446875,"f0004","m","mid",NA,NA,NA,"8/8/2023",3,22.2,22.2,22.2,NA,"S","med",83.32,NA,"Extender",NA,22.2,"aug23","Copto","MD48-3",2755.27515187149,2755275.15187149,5899.67921377534,0.00214123050823728,0.990525533808957,0.992141131385642,7.18604480734319e-94,1.45138906785994e-97,"use last 3 minute temps",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD48",219.447743055556,"10:44:15",219.448784722222,"f0004","m","low",NA,NA,NA,"8/8/2023",4,21.5,22.8,23.1,NA,"W","med",83.32,NA,"Extender",NA,22.4666666666667,"aug23","Copto","MD48-4",1375.75043239458,1375750.43239458,466.008708600697,0.000338730555795341,0.998320421834967,0.992418605794268,4.65793529648894e-128,2.82765389918917e-98,"",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD48",219.449884259259,"10:47:20",219.450925925926,"f0004","m","top",NA,NA,NA,"8/8/2023",5,21.9,22.3,22.4,NA,"","med",83.32,NA,"Extender",NA,22.2,"aug23","Copto","MD48-5",879.40522320814,879405.22320814,1077.39650847174,0.00122514226665758,0.998047482927053,0.997836144687628,4.40257495368326e-125,4.7268350853537e-123,"",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD48",219.452314814815,"10:50:50",219.453356481481,"f0004","s","2",NA,NA,NA,"8/8/2023",6,25.9,22.2,21.9,NA,"N","lg",183.85,NA,"Extender",NA,23.3333333333333,"aug23","Copto","MD48-6",423.363380172495,423363.380172495,-63.9065953254333,-0.000150949747470826,0.99803143797882,0.70057383479675,6.38894425815141e-125,1.47132580570758e-25,"",NA,"C. acinaciformis","MD48-aug23",17.1,26.1,30.1
"MD50",219.467476851852,"11:12:40",219.468518518519,"f0005","m","mid",NA,NA,NA,"8/8/2023",1,23.6,23.6,23.6,NA,"N","med",83.32,NA,"Extender",NA,23.6,"aug23","Nasuti","MD50-1",120.505351959761,120505.351959761,1334.40013187596,0.0110733681963067,0.994922929568332,0.99850750169408,2.38866027304212e-107,8.30272027535464e-132,"",NA,"N. magnus","MD50-aug23",17.1,26.1,30.1
"MD50",219.469386574074,"11:15:25",219.470428240741,"f0005","m","low",NA,NA,NA,"8/8/2023",2,23.2,23.8,24.2,NA,"E","med",83.32,NA,"Extender",NA,23.7333333333333,"aug23","Nasuti","MD50-2",172.309910817415,172309.910817415,1956.2647135483,0.0113531758229579,0.996940733603304,0.998531899296493,3.29203359989991e-116,1.02077368029905e-130,"",NA,"N. magnus","MD50-aug23",17.1,26.1,30.1
"MD50",219.471412037037,"11:18:20",219.472453703704,"f0005","m","mid",NA,NA,NA,"8/8/2023",3,25.7,25.4,25.4,NA,"S","med",83.32,NA,"Extender",NA,25.5,"aug23","Nasuti","MD50-3",129.559339649885,129559.339649885,2034.63772133195,0.015704292155473,0.994455424934292,0.998438764233956,1.37400374143914e-105,6.58792594736992e-131,"",NA,"N. magnus","MD50-aug23",17.1,26.1,30.1
