"sample","Time_start","flux_start","flux.CO2","R2.CO2","p.CO2","fDOY_end","file","flux_source","position","measurement_day_alt","month_alt","year_alt","measurement_day_actual","tag","t0","t1","t2","t3","directon","chamber","chamber_SA_cm2","soil_moisture","notes","measurement_day_altyr","avg_respT","campaign","species","ID_measurement"
"MD57",1704.46157407407,2024-04-12 10:05:00,246.356946803556,0.996865932566732,9.88149216485612e-116,1704.46261574074,"f0074","s","2","9/01/2006",9,"2006","05/26/2022",8,40.1,42.9,42.4,NA,"N","lg",183.85,0,"","/01/2006",41.8,"may22","Nasuti","MD57-8"
"MD58",1734.42141203704,2024-04-12 11:21:00,1362.08091858882,0.998637084356509,3.46620688038919e-132,1734.4224537037,"f0075","m","mid","10/01/2006",10,"2006","05/26/2022",1,34.7,44.2,45.8,NA,"N","med",83.32,NA,"Extender","/01/2006",41.5666666666667,"may22","Nasuti","MD58-1"
"MD58",1734.42337962963,2024-04-12 11:21:00,770.670380196949,0.998928963970356,5.99155619184733e-137,1734.4244212963,"f0075","m","low","10/01/2006",10,"2006","05/26/2022",2,44.5,42.8,41.4,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Nasuti","MD58-2"
"MD58",1734.42546296296,2024-04-12 11:21:00,329.710097311659,0.996824990511027,1.78361327568623e-115,1734.42650462963,"f0075","m","mid","10/01/2006",10,"2006","05/26/2022",3,38.2,39.5,38.8,NA,"S","med",83.32,NA,"Extender","/01/2006",38.8333333333333,"may22","Nasuti","MD58-3"
"MD58",1734.42766203704,2024-04-12 11:21:00,434.961584929805,0.998554520997978,1.90421356911998e-132,1734.4287037037,"f0075","m","low","10/01/2006",10,"2006","05/26/2022",4,37.9,37.9,39,NA,"W","med",83.32,NA,"Extender","/01/2006",38.2666666666667,"may22","Nasuti","MD58-4"
"MD58",1734.42974537037,2024-04-12 11:21:00,751.773300861174,0.999137619764723,3.13115620315237e-141,1734.43078703704,"f0075","m","top","10/01/2006",10,"2006","05/26/2022",5,37.3,37.3,39.3,NA,"","med",83.32,NA,"Extender","/01/2006",37.9666666666667,"may22","Nasuti","MD58-5"
"MD58",1734.43373842593,2024-04-12 11:21:00,510.036665739194,0.99788357235539,1.72437730308849e-123,1734.43478009259,"f0075","s","1","10/01/2006",10,"2006","05/26/2022",7,43,44.6,44.2,NA,"N","lg",183.85,0,"Extender","/01/2006",43.9333333333333,"may22","Nasuti","MD58-7"
"MD58",1734.43576388889,2024-04-12 11:21:00,129.94491263381,0.992545483436272,1.31190541078163e-98,1734.43680555556,"f0075","s","2","10/01/2006",10,"2006","05/26/2022",8,43.7,46.4,46.4,NA,"N","lg",183.85,0,"Extender","/01/2006",45.5,"may22","Nasuti","MD58-8"
"MD59",1765.42118055556,2024-04-12 13:39:00,4069.37532061793,0.999741304786682,5.04839265769432e-165,1765.42222222222,"f0076","m","mid","11/01/2006",11,"2006","05/26/2022",1,42.7,43.1,43.5,NA,"N","med",83.32,NA,"Extender","/01/2006",43.1,"may22","Copto","MD59-1"
"MD59",1765.42314814815,2024-04-12 13:39:00,4832.54938686984,0.999248110140019,6.11509858369823e-144,1765.42418981481,"f0076","m","low","11/01/2006",11,"2006","05/26/2022",2,41.7,43.4,43.6,NA,"E","med",83.32,NA,"Extender","/01/2006",42.9,"may22","Copto","MD59-2"
"MD59",1765.42511574074,2024-04-12 13:39:00,1393.83112813785,0.997563568703659,1.04486284847496e-120,1765.42615740741,"f0076","m","mid","11/01/2006",11,"2006","05/26/2022",3,40.1,43.6,44.4,NA,"S","med",83.32,NA,"Extender","/01/2006",42.7,"may22","Copto","MD59-3"
"MD59",1765.4271412037,2024-04-12 13:39:00,1412.71369748904,0.998123259795262,7.26966813969874e-126,1765.42818287037,"f0076","m","low","11/01/2006",11,"2006","05/26/2022",4,41,41,39.5,NA,"W","med",83.32,NA,"Extender","/01/2006",40.5,"may22","Copto","MD59-4"
"MD59",1765.42916666667,2024-04-12 13:39:00,1406.39572286344,0.999205054041508,7.7047101838236e-143,1765.43020833333,"f0076","m","top","11/01/2006",11,"2006","05/26/2022",5,39,40,40,NA,"","med",83.32,NA,"Extender","/01/2006",39.6666666666667,"may22","Copto","MD59-5"
"MD59",1765.43096064815,2024-04-12 13:39:00,730.715437468483,0.989606651596657,4.91856663100315e-93,1765.43200231481,"f0076","s","0","11/01/2006",11,"2006","05/26/2022",6,43.9,43.9,44.7,NA,"N","lg",183.85,1.6,"Extender","/01/2006",44.1666666666667,"may22","Copto","MD59-6"
"MD59",1765.43333333333,2024-04-12 13:39:00,442.220231384176,0.995554165493714,8.01766254845124e-109,1765.434375,"f0076","s","1","11/01/2006",11,"2006","05/26/2022",7,41.5,44.3,43.7,NA,"N","lg",183.85,0,"Extender","/01/2006",43.1666666666667,"may22","Copto","MD59-7"
"MD59",1765.43541666667,2024-04-12 13:39:00,444.194169951578,0.999107552384759,1.48912223780437e-140,1765.43645833333,"f0076","s","2","11/01/2006",11,"2006","05/26/2022",8,41.4,44.5,43,NA,"N","lg",183.85,0,"Extender","/01/2006",42.9666666666667,"may22","Copto","MD59-8"
"MD6",181.421412037037,2024-04-12 09:36:00,688.957840087857,0.998597827041832,1.26181772879572e-131,181.422453703704,"f0014","m","mid","7/01/2002",7,"2002","05/17/2022",1,33,32.7,32.4,NA,"N","med",83.32,NA,"","/01/2002",32.7,"may22","Copto","MD6-1"
"MD6",181.423784722222,2024-04-12 09:36:00,2238.19500049942,0.9951521598928,4.11818504536994e-107,181.424826388889,"f0014","m","low","7/01/2002",7,"2002","05/17/2022",2,31.6,31.3,31,30.8,"E","med",83.32,NA,"","/01/2002",31.175,"may22","Copto","MD6-2"
"MD6",181.42662037037,2024-04-12 09:36:00,1209.85616897952,0.9990068377796,1.93132818966505e-138,181.427662037037,"f0014","m","mid","7/01/2002",7,"2002","05/17/2022",3,30,29.8,29.8,NA,"S","med",83.32,NA,"","/01/2002",29.8666666666667,"may22","Copto","MD6-3"
"MD6",181.428761574074,2024-04-12 09:36:00,493.422763823855,0.998373738405723,1.07333565824872e-128,181.429803240741,"f0014","m","low","7/01/2002",7,"2002","05/17/2022",4,29.5,29.5,29.7,NA,"W","med",83.32,NA,"","/01/2002",29.5666666666667,"may22","Copto","MD6-4"
"MD6",181.431365740741,2024-04-12 09:36:00,1719.69752182088,0.99911025092169,1.29744448874865e-140,181.432407407407,"f0014","m","top","7/01/2002",7,"2002","05/17/2022",5,28.9,29.3,29.7,NA,"","med",83.32,NA,"","/01/2002",29.3,"may22","Copto","MD6-5"
"MD6",181.433796296296,2024-04-12 09:36:00,1981.15589280304,0.999470158818967,7.41256800085412e-151,181.434837962963,"f0014","s","0","7/01/2002",7,"2002","05/17/2022",6,28.2,27.2,27.2,NA,"N","lg",183.85,NA,"","/01/2002",27.5333333333333,"may22","Copto","MD6-6"
"MD6",181.436226851852,2024-04-12 09:36:00,935.786731758684,0.998237175273678,4.20839728916009e-127,181.437268518519,"f0014","s","1","7/01/2002",7,"2002","05/17/2022",7,28.2,28.3,28.4,NA,"N","lg",183.85,NA,"","/01/2002",28.3,"may22","Copto","MD6-7"
"MD6",181.438657407407,2024-04-12 09:36:00,1020.14717442722,0.997033766798178,8.07603555922987e-117,181.439699074074,"f0014","s","2","7/01/2002",7,"2002","05/17/2022",8,28,28.3,28.6,NA,"N","lg",183.85,NA,"","/01/2002",28.3,"may22","Copto","MD6-8"
"MD60",1795.42118055556,2024-04-12 14:32:00,878.060666697487,0.999181888160375,2.8469314562819e-142,1795.42222222222,"f0077","m","mid","12/01/2006",12,"2006","05/26/2022",1,35.8,36.6,36.6,NA,"N","med",83.32,NA,"Extender","/01/2006",36.3333333333333,"may22","Nasuti","MD60-1"
"MD60",1795.42326388889,2024-04-12 14:32:00,201.435962569415,0.998438800614322,1.67461184650867e-129,1795.42430555556,"f0077","m","low","12/01/2006",12,"2006","05/26/2022",2,36.6,35.1,34.5,NA,"E","med",83.32,NA,"Extender","/01/2006",35.4,"may22","Nasuti","MD60-2"
"MD60",1795.42523148148,2024-04-12 14:32:00,422.579885078664,0.998571605062334,2.93175546768322e-131,1795.42627314815,"f0077","m","mid","12/01/2006",12,"2006","05/26/2022",3,35.3,33.4,33,NA,"S","med",83.32,NA,"Extender","/01/2006",33.9,"may22","Nasuti","MD60-3"
"MD60",1795.42737268519,2024-04-12 14:32:00,201.528007896365,0.992720650279588,4.44622164173034e-99,1795.42841435185,"f0077","m","low","12/01/2006",12,"2006","05/26/2022",4,33,32.9,32.7,NA,"W","med",83.32,NA,"Extender","/01/2006",32.8666666666667,"may22","Nasuti","MD60-4"
"MD60",1795.42945601852,2024-04-12 14:32:00,123.999872142647,0.902281753129549,9.7038417449179e-48,1795.43049768519,"f0077","m","top","12/01/2006",12,"2006","05/26/2022",5,32.3,32.2,31.8,NA,"","med",83.32,NA,"Extender","/01/2006",32.1,"may22","Nasuti","MD60-5"
"MD60",1795.43159722222,2024-04-12 14:32:00,350.962263513173,0.99906210985491,1.42672540419863e-139,1795.43263888889,"f0077","s","0","12/01/2006",12,"2006","05/26/2022",6,32.3,32.4,33.2,NA,"N","lg",183.85,10.5,"Extender","/01/2006",32.6333333333333,"may22","Nasuti","MD60-6"
"MD60",1795.43368055556,2024-04-12 14:32:00,330.035830237256,0.99845891066931,9.28366566184348e-130,1795.43472222222,"f0077","s","1","12/01/2006",12,"2006","05/26/2022",7,32.9,31.3,31,NA,"N","lg",183.85,0.6,"Extender","/01/2006",31.7333333333333,"may22","Nasuti","MD60-7"
"MD60",1795.43587962963,2024-04-12 14:32:00,419.455770516182,0.990465492220642,9.57928907651121e-94,1795.4369212963,"f0077","s","2","12/01/2006",12,"2006","05/26/2022",8,32,28.9,28.9,NA,"N","lg",183.85,3,"Extender","/01/2006",29.9333333333333,"may22","Nasuti","MD60-8"
"MD61",1826.42094907407,2024-04-12 15:27:00,346.94466560807,0.999052112151195,2.31136891384446e-139,1826.42199074074,"f0078","m","mid","1/01/2007",1,"2007","05/26/2022",1,33.1,34.5,35.1,NA,"N","med",83.32,NA,"Extender","/01/2007",34.2333333333333,"may22","Nasuti","MD61-1"
"MD61",1826.42326388889,2024-04-12 15:27:00,218.161316506314,0.995095333551654,6.9984545613806e-107,1826.42430555556,"f0078","m","low","1/01/2007",1,"2007","05/26/2022",2,31.7,31.1,30.3,NA,"E","med",83.32,NA,"Extender","/01/2007",31.0333333333333,"may22","Nasuti","MD61-2"
"MD61",1826.42586805556,2024-04-12 15:27:00,241.712814374117,0.998814288215401,6.13096809770005e-135,1826.42690972222,"f0078","m","mid","1/01/2007",1,"2007","05/26/2022",3,29.6,28.2,27.4,NA,"S","med",83.32,NA,"Extender","/01/2007",28.4,"may22","Nasuti","MD61-3"
"MD61",1826.42858796296,2024-04-12 15:27:00,250.45355202573,0.995829436636131,4.37496087491711e-110,1826.42962962963,"f0078","m","low","1/01/2007",1,"2007","05/26/2022",4,30.9,30.2,30,NA,"W","med",83.32,NA,"Extender","/01/2007",30.3666666666667,"may22","Nasuti","MD61-4"
"MD61",1826.43055555556,2024-04-12 15:27:00,495.249394586737,0.999190885594764,1.72127485370594e-142,1826.43159722222,"f0078","m","top","1/01/2007",1,"2007","05/26/2022",5,27.6,33.4,33.4,NA,"","med",83.32,NA,"Extender","/01/2007",31.4666666666667,"may22","Nasuti","MD61-5"
"MD61",1826.43287037037,2024-04-12 15:27:00,453.850215758197,0.997163031169035,5.63351888647509e-119,1826.43391203704,"f0078","s","0","1/01/2007",1,"2007","05/26/2022",6,31.7,31.7,32.1,NA,"N","lg",183.85,8.6,"Extender","/01/2007",31.8333333333333,"may22","Nasuti","MD61-6"
"MD61",1826.43489583333,2024-04-12 15:27:00,411.997666336788,0.999502639178633,9.24408742127936e-154,1826.4359375,"f0078","s","1","1/01/2007",1,"2007","05/26/2022",7,32.3,31.3,31.4,NA,"N","lg",183.85,8.7,"Extender","/01/2007",31.6666666666667,"may22","Nasuti","MD61-7"
"MD61",1826.43686342593,2024-04-12 15:27:00,140.307226300432,0.997169041304092,5.10988388713598e-119,1826.43790509259,"f0078","s","2","1/01/2007",1,"2007","05/26/2022",8,32.8,35.9,35.8,NA,"N","lg",183.85,0,"Extender, soil measurement on road","/01/2007",34.8333333333333,"may22","Nasuti","MD61-8"
"MD62",1857.42326388889,2024-04-12 08:18:00,315.408360416975,0.998200654204442,1.06985458181988e-126,1857.42430555556,"f0080","m","mid","2/01/2007",2,"2007","05/27/2022",1,20.2,20,20,NA,"N","med",83.32,NA,"Extender","/01/2007",20.0666666666667,"may22","Nasuti","MD62-1"
"MD62",1857.42528935185,2024-04-12 08:18:00,123.693458399574,0.995739062503222,7.53374661551526e-111,1857.42633101852,"f0080","m","low","2/01/2007",2,"2007","05/27/2022",2,21.2,20.8,20.7,NA,"E","med",83.32,NA,"Extender, mound looks dead","/01/2007",20.9,"may22","Nasuti","MD62-2"
"MD62",1857.42737268519,2024-04-12 08:18:00,96.7287134606714,0.982555698253648,8.32152984509574e-82,1857.42841435185,"f0080","m","mid","2/01/2007",2,"2007","05/27/2022",3,20.2,20.7,20.6,NA,"S","med",83.32,NA,"Extender, mound looks dead","/01/2007",20.5,"may22","Nasuti","MD62-3"
"MD62",1857.42945601852,2024-04-12 08:18:00,415.151749342461,0.998565692312174,3.53799396579529e-131,1857.43049768519,"f0080","m","low","2/01/2007",2,"2007","05/27/2022",4,21.1,21.1,21.1,NA,"W","med",83.32,NA,"Extender","/01/2007",21.1,"may22","Nasuti","MD62-4"
"MD62",1857.43153935185,2024-04-12 08:18:00,775.796919129607,0.999493432026583,9.60175468348452e-152,1857.43258101852,"f0080","m","top","2/01/2007",2,"2007","05/27/2022",5,22.2,21.4,21.3,NA,"","med",83.32,NA,"Extender","/01/2007",21.6333333333333,"may22","Nasuti","MD62-5"
"MD62",1857.43431712963,2024-04-12 08:18:00,156.485885113245,0.605227971084543,4.58174805823408e-20,1857.4353587963,"f0080","s","0","2/01/2007",2,"2007","05/27/2022",6,20,20,21.7,NA,"N","lg",183.85,0,"Extender, not the best closed chamber surface","/01/2007",20.5666666666667,"may22","Nasuti","MD62-6"
"MD62",1857.43738425926,2024-04-12 08:18:00,214.433791232803,0.998353691535041,1.87428862572103e-128,1857.43842592593,"f0080","s","1","2/01/2007",2,"2007","05/27/2022",7,23.2,22.5,22.4,NA,"N","lg",183.85,2.4,"Extender","/01/2007",22.7,"may22","Nasuti","MD62-7"
"MD62",1857.43946759259,2024-04-12 08:18:00,189.189150385551,0.997393678044344,1.1394926335554e-120,1857.44050925926,"f0080","s","2","2/01/2007",2,"2007","05/27/2022",8,21.6,21.6,23.9,NA,"N","lg",183.85,0,"Extender","/01/2007",22.3666666666667,"may22","Nasuti","MD62-8"
"MD63",1885.42048611111,2024-04-12 08:46:00,530.81275778887,0.994880335014498,4.92954721887579e-106,1885.42152777778,"f0081","m","mid","3/01/2007",3,"2007","05/27/2022",1,23.2,23.2,24.3,NA,"N","med",83.32,NA,"Extender","/01/2007",23.5666666666667,"may22","Copto","MD63-1"
"MD63",1885.4224537037,2024-04-12 08:46:00,449.286593311219,0.998774402373275,2.76259235409584e-134,1885.42349537037,"f0081","m","low","3/01/2007",3,"2007","05/27/2022",2,23.1,22.1,29.2,NA,"E","med",83.32,NA,"Extender","/01/2007",24.8,"may22","Copto","MD63-2"
"MD63",1885.42517361111,2024-04-12 08:46:00,927.05950102466,0.998804894218014,8.7794875542603e-135,1885.42621527778,"f0081","m","mid","3/01/2007",3,"2007","05/27/2022",3,27.6,26,26.2,NA,"S","med",83.32,NA,"Extender","/01/2007",26.6,"may22","Copto","MD63-3"
"MD63",1885.42708333333,2024-04-12 08:46:00,1066.60568353884,0.99470976607348,2.19008072287317e-105,1885.428125,"f0081","m","low","3/01/2007",3,"2007","05/27/2022",4,29,26.3,26,NA,"W","med",83.32,NA,"Extender","/01/2007",27.1,"may22","Copto","MD63-4"
"MD63",1885.42945601852,2024-04-12 08:46:00,238.817084716837,0.996567792395965,6.17380991468523e-114,1885.43049768519,"f0081","m","top","3/01/2007",3,"2007","05/27/2022",5,28.7,26.7,26.6,NA,"","med",83.32,NA,"Extender","/01/2007",27.3333333333333,"may22","Copto","MD63-5"
"MD63",1885.43165509259,2024-04-12 08:46:00,224.182288758932,0.993066836959755,4.01041706850415e-101,1885.43269675926,"f0081","s","0","3/01/2007",3,"2007","05/27/2022",6,27.9,27.5,27.5,NA,"N","lg",183.85,0,"Extender","/01/2007",27.6333333333333,"may22","Copto","MD63-6"
"MD63",1885.43385416667,2024-04-12 08:46:00,271.866681282754,0.994272805675722,8.10594984660145e-104,1885.43489583333,"f0081","s","1","3/01/2007",3,"2007","05/27/2022",7,29.7,27.5,27.6,NA,"N","lg",183.85,12.3,"Extender","/01/2007",28.2666666666667,"may22","Copto","MD63-7"
"MD63",1885.43599537037,2024-04-12 08:46:00,386.558838379856,0.986261213003755,1.58787762550526e-86,1885.43703703704,"f0081","s","2","3/01/2007",3,"2007","05/27/2022",8,28.5,28,28,NA,"N","lg",183.85,10.7,"Extender","/01/2007",28.1666666666667,"may22","Copto","MD63-8"
"MD64",1916.42118055556,2024-04-12 10:05:00,92.2390954198545,0.780608274308344,9.98223692123624e-32,1916.42222222222,"f0082","m","mid","4/01/2007",4,"2007","05/27/2022",1,34.4,35.1,35.4,NA,"N","med",83.32,NA,"Extender","/01/2007",34.9666666666667,"may22","Nasuti","MD64-1"
"MD64",1916.42326388889,2024-04-12 10:05:00,511.148729898056,0.999610575721395,6.1031863000135e-157,1916.42430555556,"f0082","m","low","4/01/2007",4,"2007","05/27/2022",2,34.6,36,35.6,NA,"E","med",83.32,NA,"Extender","/01/2007",35.4,"may22","Nasuti","MD64-2"
"MD64",1916.42534722222,2024-04-12 10:05:00,164.275038711372,0.998482084346342,4.65925673321213e-130,1916.42638888889,"f0082","m","mid","4/01/2007",4,"2007","05/27/2022",3,34,34.2,34.3,NA,"S","med",83.32,NA,"Extender","/01/2007",34.1666666666667,"may22","Nasuti","MD64-3"
"MD64",1916.42731481481,2024-04-12 10:05:00,292.266629233799,0.994879042286507,4.98650462845463e-106,1916.42835648148,"f0082","m","low","4/01/2007",4,"2007","05/27/2022",4,33.3,33.7,32.7,NA,"W","med",83.32,NA,"Extender","/01/2007",33.2333333333333,"may22","Nasuti","MD64-4"
"MD64",1916.42934027778,2024-04-12 10:05:00,134.844005694622,0.960077874668805,1.92797019678678e-65,1916.43038194444,"f0082","m","top","4/01/2007",4,"2007","05/27/2022",5,34.1,32.8,32.4,NA,"","med",83.32,NA,"Extender","/01/2007",33.1,"may22","Nasuti","MD64-5"
"MD64",1916.43165509259,2024-04-12 10:05:00,103.080031596992,0.988848443822112,1.19501385705196e-90,1916.43269675926,"f0082","s","0","4/01/2007",4,"2007","05/27/2022",6,36.2,38.3,37.9,NA,"N","lg",183.85,0,"Extender","/01/2007",37.4666666666667,"may22","Nasuti","MD64-6"
"MD64",1916.43368055556,2024-04-12 10:05:00,69.5793210326615,0.991716697914082,1.58947139215439e-96,1916.43472222222,"f0082","s","1","4/01/2007",4,"2007","05/27/2022",7,38,38.1,37.8,NA,"N","lg",183.85,0,"Extender","/01/2007",37.9666666666667,"may22","Nasuti","MD64-7"
"MD64",1916.43616898148,2024-04-12 10:05:00,112.984310584545,0.99056090335767,6.0614409489112e-94,1916.43721064815,"f0082","s","2","4/01/2007",4,"2007","05/27/2022",8,37.9,39.4,39.2,NA,"N","lg",183.85,1,"Extender","/01/2007",38.8333333333333,"may22","Nasuti","MD64-8"
"MD65",1946.42135416667,2024-04-12 11:19:00,376.473311010018,0.997967329977328,2.74600767126423e-124,1946.42239583333,"f0083","m","mid","5/01/2007",5,"2007","05/27/2022",1,36,36.3,37.3,NA,"N","med",83.32,NA,"Extender","/01/2007",36.5333333333333,"may22","Nasuti","MD65-1"
"MD65",1946.42349537037,2024-04-12 11:19:00,366.877236631244,0.998710047988139,2.83528844207015e-133,1946.42453703704,"f0083","m","low","5/01/2007",5,"2007","05/27/2022",2,35.7,31.8,30.8,NA,"E","med",83.32,NA,"Extender","/01/2007",32.7666666666667,"may22","Nasuti","MD65-2"
"MD65",1946.4255787037,2024-04-12 11:19:00,232.839417577418,0.999137955656294,8.98278925562348e-143,1946.42662037037,"f0083","m","mid","5/01/2007",5,"2007","05/27/2022",3,33.8,31.8,31.2,NA,"S","med",83.32,NA,"Extender","/01/2007",32.2666666666667,"may22","Nasuti","MD65-3"
"MD65",1946.4275462963,2024-04-12 11:19:00,148.118488647333,0.940428575594575,3.83405396370085e-58,1946.42858796296,"f0083","m","low","5/01/2007",5,"2007","05/27/2022",4,31.8,30.8,31.1,NA,"W","med",83.32,NA,"Extender","/01/2007",31.2333333333333,"may22","Nasuti","MD65-4"
"MD65",1946.42962962963,2024-04-12 11:19:00,134.31005820587,0.996909254120644,5.24522451441133e-116,1946.4306712963,"f0083","m","top","5/01/2007",5,"2007","05/27/2022",5,31.1,32.1,31.6,NA,"","med",83.32,NA,"Extender","/01/2007",31.6,"may22","Nasuti","MD65-5"
"MD65",1946.43171296296,2024-04-12 11:19:00,287.750927675441,0.998532755137809,9.94045895284686e-131,1946.43275462963,"f0083","s","0","5/01/2007",5,"2007","05/27/2022",6,40.1,40.4,40.1,NA,"N","lg",183.85,0,"Extender","/01/2007",40.2,"may22","Nasuti","MD65-6"
"MD65",1946.43402777778,2024-04-12 11:19:00,237.152086377828,0.998251258843783,2.92152648503147e-127,1946.43506944444,"f0083","s","1","5/01/2007",5,"2007","05/27/2022",7,37.4,38.8,38.9,NA,"N","lg",183.85,1.2,"Extender","/01/2007",38.3666666666667,"may22","Nasuti","MD65-7"
"MD65",1946.43634259259,2024-04-12 11:19:00,274.288942845231,0.98716947448801,7.95892815358663e-89,1946.43738425926,"f0083","s","2","5/01/2007",5,"2007","05/27/2022",8,35.6,34.7,34.3,NA,"N","lg",183.85,0,"","/01/2007",34.8666666666667,"may22","Nasuti","MD65-8"
"MD66",1977.42175925926,2024-04-12 12:14:00,3571.85459985008,0.999112461259499,3.43298097544787e-142,1977.42280092593,"f0084","m","mid","6/01/2007",6,"2007","05/27/2022",1,37.8,36.6,36.1,NA,"N","med",83.32,NA,"","/01/2007",36.8333333333333,"may22","Copto","MD66-1"
"MD66",1977.42372685185,2024-04-12 12:14:00,1394.23741595841,0.999704224553064,3.82989069376874e-164,1977.42476851852,"f0084","m","low","6/01/2007",6,"2007","05/27/2022",2,34.3,31.9,30.9,NA,"S","med",83.32,NA,"","/01/2007",32.3666666666667,"may22","Copto","MD66-2"
"MD66",1977.42563657407,2024-04-12 12:14:00,3083.8182887969,0.99944888008507,4.4467341829459e-150,1977.42667824074,"f0084","m","low","6/01/2007",6,"2007","05/27/2022",3,33.2,32.2,31.6,NA,"W","med",83.32,NA,"","/01/2007",32.3333333333333,"may22","Copto","MD66-3"
"MD66",1977.42766203704,2024-04-12 12:14:00,2109.75870901196,0.999217902705249,1.02100613776154e-144,1977.4287037037,"f0084","m","top","6/01/2007",6,"2007","05/27/2022",4,35.2,36.8,36.9,NA,"","med",83.32,NA,"","/01/2007",36.3,"may22","Copto","MD66-4"
"MD66",1977.42974537037,2024-04-12 12:14:00,990.838374176885,0.997968788579669,2.65776567650015e-124,1977.43078703704,"f0084","s","0","6/01/2007",6,"2007","05/27/2022",5,35.1,34.5,34.1,NA,"N","lg",183.85,3.5,"","/01/2007",34.5666666666667,"may22","Copto","MD66-5"
"MD66",1977.4318287037,2024-04-12 12:14:00,565.339744529914,0.961103935372084,5.89331937065673e-66,1977.43287037037,"f0084","s","1","6/01/2007",6,"2007","05/27/2022",6,34.7,35.4,35.4,NA,"N","lg",183.85,0,"","/01/2007",35.1666666666667,"may22","Copto","MD66-6"
"MD66",1977.43402777778,2024-04-12 12:14:00,331.153499819182,0.995726088744667,8.66461472463407e-111,1977.43506944444,"f0084","s","2","6/01/2007",6,"2007","05/27/2022",7,34.6,33.8,33.6,NA,"N","lg",183.85,0,"","/01/2007",34,"may22","Copto","MD66-7"
"MD67",2007.42118055556,2024-04-12 13:01:00,186.519380138237,0.99210575186358,1.78053420790516e-97,2007.42222222222,"f0085","m","mid","7/01/2007",7,"2007","05/27/2022",1,35,34.7,34.4,NA,"N","sm",47.78,NA,"","/01/2007",34.7,"may22","","MD67-1"
"MD67",2007.42326388889,2024-04-12 13:01:00,312.938962738713,0.996507574479509,1.3622445297499e-113,2007.42430555556,"f0085","m","low","7/01/2007",7,"2007","05/27/2022",2,32,31,30.1,NA,"E","sm",47.78,NA,"","/01/2007",31.0333333333333,"may22","","MD67-2"
"MD67",2007.42569444444,2024-04-12 13:01:00,154.252449648522,0.993007965505948,7.11506888254658e-100,2007.42673611111,"f0085","m","mid","7/01/2007",7,"2007","05/27/2022",3,32.4,31.4,31.3,NA,"S","sm",47.78,NA,"","/01/2007",31.7,"may22","","MD67-3"
"MD67",2007.42835648148,2024-04-12 13:01:00,352.75600764906,0.998622493265895,5.62709053811749e-132,2007.42939814815,"f0085","m","low","7/01/2007",7,"2007","05/27/2022",4,32.3,31.7,31.7,NA,"W","sm",47.78,NA,"","/01/2007",31.9,"may22","","MD67-4"
"MD67",2007.43061342593,2024-04-12 13:01:00,224.185633137792,0.997380876887272,2.80464266302808e-119,2007.43165509259,"f0085","s","0","7/01/2007",7,"2007","05/27/2022",5,32.9,33.2,33.2,NA,"N","lg",183.85,9.1,"","/01/2007",33.1,"may22","","MD67-5"
"MD67",2007.43263888889,2024-04-12 13:01:00,-25.4209017391261,0.473978245860885,2.42089482105371e-14,2007.43368055556,"f0085","s","1","7/01/2007",7,"2007","05/27/2022",6,32.7,33,32.9,NA,"N","lg",183.85,0,"","/01/2007",32.8666666666667,"may22","","MD67-6"
"MD67",2007.43518518519,2024-04-12 13:01:00,254.925054252822,0.994782603206342,1.16543656461788e-105,2007.43622685185,"f0085","s","2","7/01/2007",7,"2007","05/27/2022",7,32.4,32.5,32.6,NA,"N","lg",183.85,3.8,"","/01/2007",32.5,"may22","","MD67-7"
"MD7",212.421585648148,2024-04-12 11:16:00,839.97668325334,0.999768133744259,3.46404895504557e-167,212.422627314815,"f0015","m","mid","8/01/2002",8,"2002","05/17/2022",1,27.1,27.3,27.8,NA,"N","med",83.32,NA,"","/01/2002",27.4,"may22","Macro","MD7-1"
"MD7",212.423668981481,2024-04-12 11:16:00,1112.6285968865,0.999721872162017,1.36272523763298e-163,212.424710648148,"f0015","m","low","8/01/2002",8,"2002","05/17/2022",2,28.1,27.6,27.4,NA,"E","med",83.32,NA,"","/01/2002",27.7,"may22","Macro","MD7-2"
"MD7",212.425752314815,2024-04-12 11:16:00,752.872376746153,0.999773436081705,1.20907545269898e-167,212.426793981481,"f0015","m","mid","8/01/2002",8,"2002","05/17/2022",3,31.7,33.3,33.8,NA,"S","med",83.32,NA,"","/01/2002",32.9333333333333,"may22","Macro","MD7-3"
"MD7",212.427835648148,2024-04-12 11:16:00,1364.18496130174,0.999588766562553,7.28344385043919e-156,212.428877314815,"f0015","m","low","8/01/2002",8,"2002","05/17/2022",4,28.3,28.2,28.6,NA,"W","med",83.32,NA,"","/01/2002",28.3666666666667,"may22","Macro","MD7-4"
"MD7",212.430150462963,2024-04-12 11:16:00,610.831389438766,0.994816062136729,8.69662749127418e-106,212.43119212963,"f0015","s","0","8/01/2002",8,"2002","05/17/2022",5,27,26.3,26.3,NA,"N","lg",183.85,NA,"","/01/2002",26.5333333333333,"may22","Macro","MD7-5"
"MD7",212.432118055556,2024-04-12 11:16:00,665.321342839569,0.999012189116806,1.51040865612081e-138,212.433159722222,"f0015","s","1","8/01/2002",8,"2002","05/17/2022",6,26.9,26.5,26.4,NA,"N","lg",183.85,NA,"","/01/2002",26.6,"may22","Macro","MD7-6"
